apartment_id,building_id,total_size,room_count,quality_score,size_rank,quality_rank,total_apartments,floor_id
f718aa51ff4c368bf046bac059d4072d,1628,107.530906609729,10,0.837180362173072,29918,136,42400,7277
0083945a23c25e263417fd654b2e9899,1628,160.605903781978,11,0.835366802266935,23240,138,42400,15131
3c08290bb08843a41b58fdc74977ec13,1628,223.653420156323,11,0.830160491696948,17811,140,42400,7276
1e01194ad9ecabaded94fafbf78d437a,1628,223.653420156323,11,0.830160491696948,17812,141,42400,7283
df55cb2cd3b7496d6a2af18a573b0cff,1628,225.329433170637,10,0.82187949984312,17672,146,42400,7276
72afa63745e7d070dc6c5a08c45f0956,1628,225.329433170637,10,0.82187949984312,17672,147,42400,7283
9cd17dad0e6ed169ee8bd6eb4a914e6b,1628,98.8175354670482,10,0.816735012245691,31698,150,42400,15131
b930dfa1cf63c409dbbd8527ef9134c0,1628,224.308784542239,10,0.81519333352569,17755,151,42400,7276
76707a25f6fac46ae8775b8b78d5f6c2,1628,224.308784542239,10,0.815193333525689,17754,152,42400,7283
95d88cb27d1e7ed099d253ed783eb082,1628,197.914859987061,9,0.814080820492642,20074,153,42400,7283
e1ede66f2a37a4961eaaf6523e784746,1628,197.914859987061,9,0.814080820492642,20073,154,42400,7276
5bb25b241dae101002543227b5023b1a,1628,122.093668521472,13,0.809566416977937,27509,156,42400,7277
282af97ea81059eb70181678d84d2c23,1628,99.2943858829342,10,0.80752103589019,31611,157,42400,15131
dd7920b98c74e69efedfd25921a10930,1628,223.326503038903,10,0.803757269642287,17856,159,42400,7283
926d69790e8aa82a12b013ff13d9408b,1628,223.326503038903,10,0.803757269642287,17857,159,42400,7276
7245208b26669169d43921be389618c2,1628,197.72593379057,9,0.799251334923199,20096,162,42400,7276
f218a8ec6fba63a1fb27708ab1cc906d,1628,197.72593379057,9,0.799251334923199,20096,162,42400,7283
ca9343240cceeb3f5a1f087818af539d,1628,94.4772732520836,9,0.794961819415756,32597,165,42400,7277
2c5898f17dd4517bbd2fba258a325004,1628,118.565161322007,11,0.785373881941609,27961,178,42400,15131
c4c55246debe52a4d2aaf701606bb051,1628,94.6271202583361,9,0.781475208742362,32558,180,42400,7277
4dfa3b4e703b9b5b2dfa6c5693a52277,1628,119.763375975607,11,0.779882652886901,27782,181,42400,15131
0eb78c85b6df21c467da5f5f89ab3284,1628,118.892480583835,11,0.779430354587775,27915,182,42400,15131
907793b7e88deefd10e3a98e32f57bce,1628,117.359468880612,11,0.778587393131939,28107,183,42400,15131
2804be938f2a0594041543efc59018dd,1628,342.382912863663,11,0.77753655065138,9919,184,42400,11285
cdbfb9b8e7ff7225747d6701288b8843,1628,342.382912863663,11,0.77753655065138,9919,184,42400,11283
5f75c56c80810456b29046d1d119677b,1628,342.382912863663,11,0.77753655065138,9919,186,42400,11284
056cf97ecbb5d488a7bc0d4ded048ea7,1628,146.211886392617,11,0.777103907420192,24594,187,42400,15131
9b981e425b670915910520731e1efe8c,1628,9.64712173818814,1,0.768400603815657,42379,189,42400,9544
549110d3fc47a24aa49f39a109a1d043,1628,376.872914259986,12,0.76755774552377,8634,190,42400,11283
cb81d59dac8433f6f70a3a4617229d47,1628,376.872914259986,12,0.76755774552377,8635,190,42400,11284
c2cb742f6237e4c77aeb77b864c3a213,1628,376.872914259986,12,0.76755774552377,8635,190,42400,11285
3d93764e05da5722d89bde5901cd3774,1628,108.845650721681,11,0.763154169501874,29632,198,42400,7277
dbfecc186d76d9406004479326a96f81,1628,252.666146363006,13,0.760343817453535,15582,201,42400,7276
5e99febcaf5d35a2f0cd9cf1673218bf,1628,252.666146363006,13,0.760343817453535,15583,201,42400,7283
571730ab4b9c88565a1fe2fe66977b11,1628,376.157983620097,12,0.758548649899291,8653,203,42400,11285
c0948abe47500a10f86e7ff11fd1d33f,1628,376.157983620097,12,0.758548649899291,8654,204,42400,11283
e3916d1d972bf4eb3233bc30d98a64e3,1628,376.157983620097,12,0.758548649899291,8654,204,42400,11284
8b8b32429adb91d8a1761cac9872e0d3,1628,223.1703970531,11,0.754102745963543,17870,209,42400,7276
d652f10d8b6067a3b6f57a51e4822590,1628,223.1703970531,11,0.754102745963543,17871,209,42400,7283
c1a7cb5763f77e02d5ae8fba65118650,1628,375.463822277975,13,0.751974786225142,8674,211,42400,11283
080684b397a321bf008fbd834320206e,1628,375.463822277975,13,0.751974786225142,8674,211,42400,11284
4820333a812f0699511383684d95df5e,1628,375.463822277975,13,0.751974786225142,8674,211,42400,11285
5d9805f8ca3f954fbcae752ed09e045e,1628,50.919076456172,6,0.749302749663378,40439,216,42400,7277
4264326acbdbeb3b7e6b13de5e382117,1628,221.066312899331,11,0.74816240957015,18051,218,42400,7276
912d9302946403fa72649606972e34eb,1628,221.066312899331,11,0.74816240957015,18050,219,42400,7283
604547cbec6d61ab3a97ddef9450f4ce,1628,109.010657780022,11,0.74543680623234,29593,222,42400,7277
bf874ac7f4f6c91f1018f5c22ff56d24,1628,90.5230987775127,8,0.745225636329612,33515,224,42400,15131
7f42444194c1090f46151ed983937e81,1628,97.0019541676028,9,0.744651943560329,32041,225,42400,15130
9926eb3d05636828552519b3a10c4ac2,1628,119.285307887815,11,0.742881025031425,27857,229,42400,15131
5294424f04a7ded7203a6d88e1df7dbe,1628,107.597013324779,11,0.742437097827918,29904,230,42400,7277
a85745ce56d1ff9e0efee2c20748f443,1628,115.9924997648,9,0.734527442573928,28305,232,42400,15130
247beaf71109099e3906a41e7c819e03,1628,197.864108491259,9,0.7252889282552,20080,238,42400,7283
cecd00d450f9c890a8cdf9727495bed5,1628,197.864108491259,9,0.7252889282552,20080,238,42400,7276
50e04b433f01e51c700ffcdc44566f55,1628,527.820637071414,18,0.724754681767793,4239,240,42400,11283
48368757f54fd2856abc5d2f7e20902a,1628,527.820637071414,18,0.724754681767793,4239,240,42400,11285
bfa99b2c5ca28c2b42d71b1ea3377ff7,1628,527.820637071415,18,0.724754681767792,4238,242,42400,11284
cf721f47a8014a0981d3784519dd097c,1628,119.547634420143,11,0.718323412868629,27804,248,42400,15131
512040feb3f312543deb49101cec9ea5,1628,94.9683169048647,9,0.708092414841605,32484,252,42400,7277
b16effc05fafae63383d727ca2a0f4b2,1628,222.906350986746,10,0.69445472551206,17908,255,42400,7276
f63c636da1f40bb0180b4520d6164eb3,1628,222.906350986746,10,0.69445472551206,17908,256,42400,7283
79492e65caad683cbe1bc3cd50e4a687,1628,107.793434418152,11,0.693179657378258,29851,257,42400,7277
972e2be8fb13e33e368835548540e557,1628,122.681063366731,13,0.691810184156339,27421,259,42400,7277
0c3928b1e1cf0457cb0ad220bcc42fca,1628,129.56546092348,11,0.690158656470614,26424,261,42400,15130
